id;sku;title;category;pegi;price;ean;image;stock;brand;language_in_game;language_on_cover;language_subtitles;usk_on_disc;Band Material;Band Size;Band Width (mm);Bed Legs Material;Capacity (GB);Case Diameter (mm);Character;Club;Color;Content (cl);Content (g);Content (ml);Cup Size;Diameter (cm);Edition;Fit;Format;Gift Card Value;Grip;Grip Size;Height;Height (cm);Lenght (cm);Length;Length (cm);Length (m);Length Size (inches);Mattress Firmness;Mattress Toppers;Mattress Type;Number of Drinks;Primary Color;Region;Ringsize Circumference (mm);Season;Shoe Size (EU);Size;Size (cm);Size (EU);Suit Size;Theme;Value;Volume (L);Volume (ml);Waist Size (inches);Wheel Size (inches);Width;Width (cm);description
AM42NY;1134986;PowerA Wired Controller - Donkey Kong;Video Games and Consoles - Nintendo Switch - Accessories - Controllers;;24.84;0617885018008;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AM42NY/309e74a224104d02895256aa93a977b0.jpeg/f/powera-wired-controller-donkey-kong.jpeg;14;PowerA;;English;;;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>The âDonkey Kongâ Edition Controller for Nintendo Switch features the star of the Mushroom Kingdom! This traditional-style controller is officially licensed by Nintendo, featuring a soft-touch finish and an 8ft removable USB cable for quick response time and plenty of playing room.</p><p>&nbsp<br><strong>Key Features&nbsp</strong><br></p><ul><li>Special Edition Donkey Kong design</li><li>Traditional style controller for the Nintendo Switch</li><li>8ft Removable USB cable</li><li>Soft-touch finish</li><li>Officially Licensed by Nintendo</li></ul>
AD84N9;1134992;PowerA Wired Controller - Yoshi;Video Games and Consoles - Nintendo Switch - Accessories - Controllers;;24.84;0617885017995;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AD84N9/c30a1d1d939343709afc3d0a3e7229f9.jpeg/f/powera-wired-controller-yoshi.jpeg;2;PowerA;;English;;;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>The âYoshiâ Edition Controller for Nintendo Switch is designed for Yoshi lovers! This traditional-style controller is officially licensed by Nintendo, featuring a soft-touch finish and an 8ft removable USB cable for quick response time and plenty of playing room.</p><p>&nbsp<br><strong>Key Features</strong><br></p><ul><li>Special Edition Yoshi design</li><li>Traditional style controller for the Nintendo Switch</li><li>8ft Removable USB cable</li><li>Soft-touch finish</li><li>Officially Licensed by Nintendo</li></ul>
236M7T;1162978;PowerA Nintendo Switch Enh Wired Controller - Aquatic Fantasy;Video Games and Consoles - Nintendo Switch - Accessories - Controllers;;24.55;0617885024603;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/236M7T/d242a2886eba4f97adc759792a01dae7.jpg/f/powera-nintendo-switch-enh-wired-controller-aquatic-fantasy.jpg;7;PowerA;;;;;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p><strong>Play your favorite Nintendo Switch games in style, with this cool PowerA controller with light blue design.</strong></p><p>This PowerA Enhanced wired controller is created with a cool light blue design that gives this controller an incredibly beautiful visual expression. The controller is designed to be comfortable to use even after long gaming sessions, due to the ergonomic design and layout.</p><p>It has a 3.5 mm jack, and a detachable 3m cable, which must be connected to be able to use the controller. It is a conscious choice that the controller is not wireless. This makes it cheaper for you to buy, requires no batteries and reduces delay when playing your favorite games.</p><p><strong>Features and specifications of the PowerA Enhanced Wired Controller for Nintendo Switch</strong></p><ul><li><p>Ergonomic design, with the same layout as Nintendo Switch buttons.</p></li><li><p>3.5 mm audio jack</p></li><li><p>Official licensed product with 2 year warranty</p></li><li><p>Requires no batteries</p></li><li><p>Switch system buttons (+, -, Home, Capture)</p></li><li><p>Left / right shoulder buttons and triggers (L / R / ZL / ZR)</p></li><li><p>Two precision tuned analog sticks</p></li><li><p>Eight-way plus-shaped D-pad</p></li><li><p>Nintendo ABXY Button Layout (Larger Than Joy-Con)</p></li></ul>
235U8D;1156489;Nickelodeon Kart Racers 2: Grand Prix;Video Games and Consoles - Nintendo Switch - Games;3+;24.84;5016488136037;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/235U8D/ede4275bb12d4fce81bdc69a493a8f2a.jpg/f/nickelodeon-kart-racers-2-grand-prix.jpg;56;;English;English;English,French,German,Spanish,Italian,Dutch;0+;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>Nickelodeon Kart Racers is back and weâre kicking it into overdrive! &nbspIn Nickelodeon Kart Racers 2: Grand Prix, you can select from 30 playable racers and 70 team members to assemble your ultimate pit crew. Choose your favourites from Nickelodeonâs hall of fame, including JoJo Siwa, SpongeBob SquarePants, the Teenage Mutant Ninja Turtles, the babies from Rugrats, the cool kids from Hey Arnold!, Ren and Stimpy, Lincoln Loud and his sisters, and more&nbsp</p><p>More Characters + More Karts + More Tracks = MORE FUN!&nbsp First, speed your way across a variety of Slime-filled tracks in a fun series of races where you can win highly-coveted cups and over 80 upgrades for your Kart! &nbspThen, shift into the next gear and challenge your friends in online multiplayer or in local arena multiplayer to see who can cross the finish line first or handle the wild arena challenges!&nbsp Thereâs no slowing down - on your marks, get set, Slime!</p><ul><li>Largest collection of Nickelodeon characters ever in a Kart game!<span></span>  </li><li>100 beloved Nick characters to choose from<span></span>  </li><li>30 playable racers and 70 crew members that each have unique powers designed to help you win<span></span>  </li><li>Strategise your ultimate pit crew to increase your level of attack, defense, or fun!<span></span>  </li><li>Tens of thousands different all-star character combinations<span></span>  </li><li>Local multiplayer up to 4, and online multiplayer up to 8  </li><li>New and improved racing engine for best in class racing fun!<span></span>  </li><li>Zoom through 28 Slime-filled tracks and 2 arena environments!</li></ul>
AH9C5P;1059887;HORI Wired Controller Pad;Video Games and Consoles - Nintendo Switch - Accessories - Controllers;;16.16;0873124006049;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AH9C5P/c373f6b58d84416cb6dd5ee459c7906c.jpeg/f/hori-wired-controller-pad.jpeg;8;HORI;;English;;;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<ul><li><span class=a-list-item>Turbo functions</span></li><li><span class=a-list-item>Detachable D-pad adapter</span></li><li><span class=a-list-item>Precision offset analog sticks</span></li><li><span class=a-list-item>Fast-action trigger shoulder buttons</span></li></ul><div>Officially licensed by Nintendo. After three decades of innovation as Nintendo's original peripheral licensee, HORI's done it again with the HORIPAD for Nintendo Switch. This sturdy, high-performance controller boasts an array of features including fast-action trigger shoulder buttons, a detachable D-pad adapter, high-precision offset analog sticks, turbo settings and more. Wired functionality provides lightning fast responses and tournament ready performance, while an ergonomic grip and a lightweight profile ensures continued comfort. (Does not include motion control or vibration feedback functions.)<br></div>
2354EA;1149702;Until Dawn (Playstation Hits) (Nordic);Video Games and Consoles - PlayStation 4 - Games;18+;15.01;0711719444879;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/2354EA/dc09f85cf42f4b9984259e19a94ec625.jpg/f/until-dawn-playstation-hits-nordic.jpg;868;;English,Spanish,Polish,Portuguese,Russian;Norwegian,Swedish,Danish,Finnish;English,Danish,Spanish,Norwegian,Polish,Portuguese,Russian,Finnish,Swedish;18+;;;;;;;;;;;;;;;Playstation Hits;;;;;;;;;;;;;;;;;;Nordic;;;;;;;;;;;;;;;;<p>Until Dawn features all the elements you'd expect from your favourite teen horror movies: a script that's funny, sexy and scary a beautiful young cast an isolated location a devious killer a dark secret and of course that all-important twist. Developed exclusively for PlayStation 3 by Supermassive Games, Until Dawn will make you look at your Move Motion Controller in a totally different way, as it becomes your torch guiding you through the dark as you attempt to survive Until Dawn.&nbspOne night, eight teenagers, a remote mountain on the anniversary of their friend's mysterious death ... The power's out, there's no phone reception and you're trying to get the blonde cheerleader to notice you. What could possibly go wrong?</p><ul><li>Face your fears alone or take a cue from the on-screen cast, and pass your motion controller torch over to a friend</li><li>Play as 7 different characters throughout the story, watching their relationships evolve over the course of the game</li></ul>
AN2UB6;1141119;Deadly Premonition Origins;Video Games and Consoles - Nintendo Switch - Games;18+;22.24;5056280414568;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AN2UB6/5d738931f7fa404aa9c7bf2162f49d74.jpg/f/deadly-premonition-origins.jpg;35;;English;English;English,French,German,Spanish,Italian;18+;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>A mysterious serial murder occurs in Greenvale, a small town in North America surrounded by a beautiful nature.</p><p>FBI agent York sets out with his friend Zach to face the case.</p><p>Spend time with the town-people, soak your self into the nature and truth will gradually become clear. When you finally get to the truth, you'll find yourself difficult to leave Greenvale.</p>
234PQ6;1147236;Code: Realize ~Future Blessings~;Video Games and Consoles - Nintendo Switch - Games;12+;19.06;5060112432989;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/234PQ6/2d4b1912922b44a993607dcbe5923787.jpg/f/code-realize-future-blessings.jpg;3;;English;English;English;;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p><strong>Key Features</strong></p><p></p><ul><li><strong>The Romance(s) Continue!</strong> <br>Choose to deepen the connection with your previous beau, or explore exciting new relationships with gentlemen you bypassed the first time.</li><li><strong>New Stories and Different Perspectives</strong> <br>Experience new scenarios taking place after the main story as the previous stories.</li><li><strong>New Men in Your Life</strong> <br>In addition to fan (and Cardia's) favourites from the previous game, players will get to meet newcomers Herlock SholmÃ¨s and Finis in all-new scenarios.</li></ul><p><strong>Story</strong></p><p>Mystery. Adventure. A little Romance.<br>Taking place after the events of the first game, follow the main protagonist Cardia as she continues to build friendships and deeper relationships. Her companions have helped her through her previous trials and tribulations, and she will rely on them more heavily as she faces the lingering demons of her past.<br>Through a number of events both grand and seemingly insignificant, Cardia is pursued by the Royal Guard, kidnapped by the gentleman thief ArsÃ¨ne Lupin, and joined by myriad handsome figures straight from of the best of western literature. With her newfound friends (and suitors) Cardia ventures out in the world to unravel the mysteries surrounding her very existence.</p>
AE4D7X;1104308;Starlink: Battle For Atlas - Pilot Pack Kharl Zeon;Video Games and Consoles - Toys for games - Starlink;;1.38;3307216036036;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AE4D7X/67e4ca106c6f4a68a7548472eeb14664.jpg/f/starlink-battle-for-atlas-pilot-pack-kharl-zeon.jpg;470;;;;;;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>Starlink: Battle For Atlas - Pilot Pack Kharl Zeon</p>
AK3NP7;1104309;Starlink: Battle For Atlas - Pilot Pack Razor Lemay;Video Games and Consoles - Toys for games - Starlink;;1.27;3307216036050;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AK3NP7/26bc6426d13f46128b04f8d5e079e08e.jpg/f/starlink-battle-for-atlas-pilot-pack-razor-lemay.jpg;597;;;;;;;;;;;;;;;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p>Starlink: Battle For Atlas - Pilot Pack Razor Lemay</p>
236M78;1162964;PowerA Nintendo Switch Enh Wired Controller - Silver;Video Games and Consoles - Nintendo Switch - Accessories - Controllers;;24.55;0617885024368;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/236M78/a8f39767b7ec488389e552ba28781526.jpg/f/powera-nintendo-switch-enh-wired-controller-silver.jpg;9;PowerA;;;;;;;;;;;;;Silver;;;;;;Standard;;;;;;;;;;;;;;;;;;English;;;;;;;;;;;;;;;;<p><strong>Play your favorite Nintendo Switch games in style, with this cool PowerA controller with silver design.</strong></p><p>This PowerA Enhanced wired controller is created with a cool silver design, which gives this controller a cool and raw look. The controller is designed to be comfortable to use even after long gaming sessions, due to the ergonomic design and layout.</p><p>It has a 3.5 mm jack, and a detachable 3m cable, which must be connected to be able to use the controller. It is a conscious choice that the controller is not wireless. This makes it cheaper for you to buy, requires no batteries and reduces delay when playing your favorite games.</p><p><strong>Features and specifications of the PowerA Enhanced Wired Controller for Nintendo Switch</strong></p><ul><li><p>Ergonomic design, with the same layout as Nintendo Switch buttons.</p></li><li><p>3.5 mm audio jack</p></li><li><p>Official licensed product with 2 year warranty</p></li><li><p>Requires no batteries</p></li><li><p>Switch system buttons (+, -, Home, Capture)</p></li><li><p>Left / right shoulder buttons and triggers (L / R / ZL / ZR)</p></li><li><p>Two precision tuned analog sticks</p></li><li><p>Eight-way plus-shaped D-pad</p></li><li><p>Nintendo ABXY Button Layout (Larger Than Joy-Con)</p></li></ul>
AR2ZJ6;67453;Logitech Wireless Presenter R400;Computers - Keyboards, Mice & Other Input Devices - Mice;;21.09;5099206018112;https://scale.coolshop-cdn.com/product-media.coolshop-cdn.com/AR2ZJ6/0d59ccea618748349081672bb2e05e51.jpg/f/logitech-wireless-presenter-r400.jpg;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;<p>The Logitech Wireless Presenter R400 is designed to point you what you want. The slideshows buttons are placed intuitively&nbsp<br>so you can easily find the right ones with your fingertips while you're talking. At the same time,&nbsp<br>you get a red laser pointer, a wireless Plug and Play receiver that can be stored away and a range of up to 15 meters.</p>
