Art.Nr;Titel;Warengruppe;System;Genre;Label;Nachbestellbar j/n;Bestand;Laufzeit-Gesamt;FSK;EAN;EK-Preis;Bewertung;Empf.VK;Aktions VK;Aktions EK;Darsteller 1;Regisseur;DVD-Anzahl;Beschreibung;Original BestellNr;VÖ-Datum;Lieferant;aktiv;Jpg-Pfad
403255;Witcher 3  PS-4  Wild Hunt  GOTY;PS4 Software;PS4;Rollenspiel;Atari;J;     359;;18;3391891989947;      15,87;;    39,99;    39,99;    15,87;;;;Die Welt braucht keinen Helden, sie braucht einen Profi!<BR><BR>Sei ein Hexer, einer der letzten <BR> Auftrags-Monsterschlächter. Finde das Kind aus einer <BR> Prophezeiung, eine lebendige Waffe fähig zu ungeahnter <BR> Zerstörung. Reise durch ein kriegsgebeuteltes Land und <BR> bekämpfe legendäre Gegner. Erforsche von Korruption <BR> zerfressene Städte und segle zu unerschlossenen Inseln, <BR> Heimat von zur See fahrenden Kriegerstämmen. In einer <BR> Welt, die droht ins Chaos zu stürzen, hast du das <BR> Schicksal in deiner Hand.<BR><BR>Spiele einen Auftrags-Monsterschlächter, der in einer <BR> offenen Fantasywelt mit eigenen Problemen und moralischer <BR> Indifferenz das Kind aus einer Prophezeiung sucht.<BR><BR>The Witcher 3: Wilde Jagd ist ein Rollenspiel der nächsten <BR> Generation mit packender Story und offener Welt, in einem <BR> grafisch atemberaubenden Fantasy-Universum voller <BR> folgenreicher Entscheidungen und einschneidender <BR> Konsequenzen. In The Witcher schlüpft der Spieler in die <BR> Rolle des Geralt von Riva, dessen Aufgabe es ist, in einer <BR> riesigen offenen Welt voller Handelsstädte, <BR> Wikinger-Pirateninseln, gefährlicher Gebirgspässe und <BR> vergessener Kavernen das Kind aus einer Prophezeiung zu <BR> finden.<BR><BR>Produkt-Highlights:<BR>- Spiele einen Auftrags-Monsterschlächter, der in einer <BR> offenen Fantasywelt mit eigenen Problemen und moralischer <BR> Indifferenz das Kind aus einer Prophezeiung sucht.<BR>- The Witcher 3: Wilde Jagd ist ein Rollenspiel der <BR> nächsten Generation mit packender Story und offener Welt, <BR> in einem grafisch atemberaubenden Fantasy-Universum voller <BR> folgenreicher<BR>- Entscheidungen und einschneidender Konsequenzen. In The <BR> Witcher schlüpft der Spieler in die Rolle des Geralt von <BR> Riva, dessen Aufgabe es ist, in einer riesigen offenen <BR> Welt voller - Handelsstädte, Wikinger-Pirateninseln, <BR> gefährlicher Gebirgspässe und vergessener Kavernen das <BR> Kind aus einer Prophezeiung zu finden.<BR>- Uncut<BR>- Sprachausgabe Deutsch + Englisch<BR><BR>Inhalt: Spiel, Weltkarte, Wolfskopf-Aufkleber<BR><BR>;;30.08.2016;BANDAI Namco Entertainment;1;https://bilderserver.vitrex.de/403255.jpg
403256;Witcher 3  XB-One  Wild Hunt  GOTY;XB-ONE Software;XB-ONE;Rollenspiel;Atari;J;      58;;18;3391891989985;      15,87;;    39,99;    39,99;    15,87;;;;Die Welt braucht keinen Helden, sie braucht einen Profi!<BR><BR>Sei ein Hexer, einer der letzten <BR> Auftrags-Monsterschlächter. Finde das Kind aus einer <BR> Prophezeiung, eine lebendige Waffe fähig zu ungeahnter <BR> Zerstörung. Reise durch ein kriegsgebeuteltes Land und <BR> bekämpfe legendäre Gegner. Erforsche von Korruption <BR> zerfressene Städte und segle zu unerschlossenen Inseln, <BR> Heimat von zur See fahrenden Kriegerstämmen. In einer <BR> Welt, die droht ins Chaos zu stürzen, hast du das <BR> Schicksal in deiner Hand.<BR><BR>Spiele einen Auftrags-Monsterschlächter, der in einer <BR> offenen Fantasywelt mit eigenen Problemen und moralischer <BR> Indifferenz das Kind aus einer Prophezeiung sucht.<BR><BR>The Witcher 3: Wilde Jagd ist ein Rollenspiel der nächsten <BR> Generation mit packender Story und offener Welt, in einem <BR> grafisch atemberaubenden Fantasy-Universum voller <BR> folgenreicher Entscheidungen und einschneidender <BR> Konsequenzen. In The Witcher schlüpft der Spieler in die <BR> Rolle des Geralt von Riva, dessen Aufgabe es ist, in einer <BR> riesigen offenen Welt voller Handelsstädte, <BR> Wikinger-Pirateninseln, gefährlicher Gebirgspässe und <BR> vergessener Kavernen das Kind aus einer Prophezeiung zu <BR> finden.<BR><BR>Produkt-Highlights:<BR>- Spiele einen Auftrags-Monsterschlächter, der in einer <BR> offenen Fantasywelt mit eigenen Problemen und moralischer <BR> Indifferenz das Kind aus einer Prophezeiung sucht.<BR>- The Witcher 3: Wilde Jagd ist ein Rollenspiel der <BR> nächsten Generation mit packender Story und offener Welt, <BR> in einem grafisch atemberaubenden Fantasy-Universum voller <BR> folgenreicher<BR>- Entscheidungen und einschneidender Konsequenzen. In The <BR> Witcher schlüpft der Spieler in die Rolle des Geralt von <BR> Riva, dessen Aufgabe es ist, in einer riesigen offenen <BR> Welt voller - Handelsstädte, Wikinger-Pirateninseln, <BR> gefährlicher Gebirgspässe und vergessener Kavernen das <BR> Kind aus einer Prophezeiung zu finden.<BR>- Uncut<BR>- Sprachausgabe Deutsch + Englisch<BR><BR>Inhalt: Spiel, Weltkarte, Wolfskopf-Aufkleber<BR><BR>;;30.08.2016;BANDAI Namco Entertainment;1;https://bilderserver.vitrex.de/403256.jpg
403272;PSN Code   5  Euro Code wird als PDF Datei geliefert PlayStation Network Einzweckgutschein;PSN Code;PlayStation;Guthaben Karte Online;Sony;J;     810;;18;4260469314513;       4,04;;     5,00;     5,00;;;;  1;;;20.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403272.jpg
403391;ESD GTA Megalodon Shark Card PS-4 Code wird als PDF Datei geliefert 8.000.000 GTA-Dollar  Einzweckgutschein;PSN Code;PlayStation;Mission CD;Take2;J;       0;;tba;4260484194022;      60,50;;    74,99;    74,99;;;;  1;Der größte Räuber der Geschichte. Löse deine Geldprobleme <BR> und leiste dir alles, was du in Los Santos und Blaine <BR> County haben willst, indem du dir Cash-Packs für Grand <BR> Theft Auto Online kaufst. Das gekaufte Geld erscheint <BR> automatisch auf dem Konto deines Spielch mit Bedacht aus, <BR> sonst wirkt die Geldtherapie nicht sehr lange. Kaufe die <BR> CashCard 'Megalodon', um 8.000.000 GTA-Dollar zur <BR> Verwendung in GTA Online zu erhalten. <BR>;;13.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403391.jpg
403393;ESD GTA Whale Shark Card PS-4 Code wird als PDF Datei geliefert 3.500.000 GTA-Dollar  Einzweckgutschein;PSN Code;PlayStation;Mission CD;Take2;J;       0;;tba;4260484194015;      30,65;;    37,99;    37,99;;;;  1;Kaufe die CashCard 'Walhai', um 3.500.000 GTA-Dollar zur <BR> Verwendung in GTA Online für deutsche PSN-Konten zu <BR> erhalten. <BR>;;13.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403393.jpg
403395;ESD GTA Great White Shark Card PS-4 Code wird als PDF Datei geliefert 1.250.000 GTA-Dollar  Einzweckgutschein;PSN Code;PlayStation;Mission CD;Take2;J;       0;;tba;4260484194060;      12,09;;    14,99;    14,99;;;;  1;aufe die CashCard 'Der Weiße Hai', um 1.250.000 GTA-Dollar <BR> zur Verwendung in GTA Online zu erhalten. Das Geld regiert <BR> in dieser Stadt. Löse deine Geldprobleme und leiste dir <BR> alles, was du in Los Santos und Blaine County haben <BR> willst, indem du dir Cash-Packs für Grand Theft Auto <BR> Online kaufst. <BR><BR>Das gekaufte Geld erscheint automatisch auf dem Konto <BR> deines Spielcharakters. Gib es mit Bedacht aus, sonst <BR> wirkt die Geldtherapie nicht sehr lange.<BR>;;13.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403395.jpg
403397;ESD GTA Bull Shark Card PS-4 Code wird als PDF Datei geliefert 500.000 GTA-Dollar  Einzweckgutschein;PSN Code;PlayStation;Mission CD;Take2;J;       0;;tba;4260484194053;       6,04;;     7,49;     7,49;;;;  1;Kaufe die CashCard 'Bullenhai', um 500.000 GTA-Dollar zur <BR> Verwendung in GTA Online zu erhalten. Das Geld regiert in <BR> dieser Stadt. Löse deine Geldprobleme und leiste dir <BR> alles, was du in Los Santos und Blaine County haben <BR> willst, indem du dir Cash-Packs für Grand Theft Auto <BR> Online kaufst. <BR><BR>Das gekaufte Geld erscheint automatisch auf dem Konto <BR> deines Spielcharakters. Gib es mit Bedacht aus, sonst <BR> wirkt die Geldtherapie nicht sehr lange. <BR>;;13.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403397.jpg
403399;ESD GTA Tiger Shark Card PS-4 Code wird als PDF Datei geliefert 200.000 GTA-Dollar  Einzweckgutschein;PSN Code;PlayStation;Mission CD;Take2;J;       0;;tba;4260484194046;       3,22;;     3,99;     3,99;;;;  1;Kaufe die CashCard 'Tigerhai', um 200.000 GTA-Dollar zur <BR> Verwendung in GTA Online für deutsche PSN-Konten zu <BR> erhalten. <BR>;;13.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403399.jpg
403401;ESD GTA Red Shark Card PS-4 Code wird als PDF Datei geliefert 100.000 GTA-Dollar  Einzweckgutschein;PSN Code;PlayStation;Mission CD;Take2;J;       0;;tba;4260484194039;       2,01;;     2,49;     2,49;;;;  1;Kaufe die CashCard 'Roter Hai', um 100.000GTA-Dollar zur <BR> Verwendung in GTA Online für deutsche PSN-Konten zu <BR> erhalten. <BR>;;13.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403401.jpg
403436;XB-One  Standfuss (Slim) Original nur SLIM;XB-ONE Zubehör;XB-ONE;Zubehör;Microsoft;J;       8;;33;0889842102369;      15,50;;    19,99;    19,99;;;;  1;Standfuss MS Xbox One Stand <BR>;;08.09.2016;Microsoft;1;https://bilderserver.vitrex.de/403436.jpg
403658;AC Ezio Collection  XB-One Teil 2 + Brotherhood + Revelations;XB-ONE Software;XB-ONE;Sammlung;Ubi Soft;J;       0;;16;3307215977576;      12,90;;    19,99;    19,99;;;;  1;Der Spieler schreibt Geschichte als legendärer <BR> Meisterassassine, Ezio Auditore da Firenze, in Assassins <BR> Creed The Ezio Collection, die die hochgelobten <BR> Einzelspielerkampagnen aus Assassins Creed II, Assassins <BR> Creed Brotherhood, und Assassins Creed Revelations in <BR> einer Neuauflage für Xbox One und das PlayStation 4-System <BR> enthält.<BR><BR>Er schlüpft in die Rolle von Ezio, lernt die Arbeitsweise <BR> der Assassinen und sinnt im Italien des 15. Jahrhunderts <BR> in der größten Stadt, Rom und schließlich im <BR> Konstantinopel des 16. Jahrhunderts auf Rache für den <BR> Betrug an seiner Familie. <BR><BR>Inhalt:<BR>- Assassins Creed II <BR>- Assassins Creed Brotherhood <BR>- Assassins Creed Revelations <BR><BR><BR>Ezios vollständige Lebensgeschichte<BR>Der Spieler verkörpert Ezio, den bekanntesten und <BR> legendären Assassinen des Assassins-Creed-Franchise auf <BR> seiner Reise vom jungen Mann zum legendären Anführer der <BR> Bruderschaft der Assassinen bei der Entdeckung und <BR> Enthüllung der Einzelspielerkampagnen und Inhalte aus dem <BR> Add-On aus der dreiteiligen Spielsammlung.<BR>    <BR>Anpassung für die neue Generation<BR>Die drei Klassiker entfalten auf aktueller Hardware in <BR> 1080p bei 30 FPS die Geschichte noch detailreicher und <BR> ziehen den Spieler noch tiefer in die Geschichte und das <BR> Leben der Zeit hinein. Die Grafikqualität wurde <BR> überarbeitet und die Nachbearbeitung optimiert.<BR>    <BR>Spannender Spielinhalt und Bonusfilme<BR>Alle drei Einzelspielerkampagnen und die entsprechenden <BR> Einzelspieler-Inhaltspakete vermitteln einen tieferen <BR> Einblick in Ezios Leben. Außerdem sind die vollständigen <BR> Kurzfilme Assassins Creed Lineage und Assassins Creed <BR> Embers enthalten.<BR>;;17.11.2016;Ubisoft GmbH;1;https://bilderserver.vitrex.de/403658.jpg
403686;Warhammer: End Times Vermintide  PS-4;PS4 Software;PS4;Action;THQ Nordic;J;       0;;18;9006113009092;       7,70;A;    14,99;    14,99;;;;  1;;;04.10.2016;Nordic Games GmbH;1;https://bilderserver.vitrex.de/403686.jpg
403737;PSN Code   5  Euro AT Code wird als PDF Datei geliefert PlayStation Network Einzweckgutschein;PSN Code;PlayStation;Guthaben Karte Online;Sony;J;       0;;ungeprüft;4260469313691;       4,04;;     5,00;     5,00;;;;  1;PSN Code - DIGITAL - AT<BR><BR>PlayStation Plus ist die größte Community für Spieler der <BR> nächsten Generation.<BR><BR>PS4-Online-Multiplayer: Egal, ob du nach Gegnern oder <BR> Mitstreitern suchst, nur mit PlayStation Plus kannst du <BR> PS4-Spiele online genießen.<BR>Monatliche Spiele: Downloade jedes Jahr 24 ausgewählte <BR> PS4-Spiele ohne Zusatzkosten.<BR>Exklusive Rabatte: Profitiere im PlayStation Store von <BR> ganz besonderen Angeboten für Games und Extras.<BR>Online-Speicher: Sichere dir 10 GB Cloud-Speicher für <BR> deine PS4 -Spielstände, 1 GB für PS3 und 1 GB für PS Vita.<BR><BR>Exklusiver Zugriff: Teste ausgewählte Demos und offizielle <BR> Beta-Testversionen vor allen anderen. <BR>;;20.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403737.jpg
403738;PSN Code  10  Euro AT Code wird als PDF Datei geliefert PlayStation Network Einzweckgutschein;PSN Code;PlayStation;Guthaben Karte Online;Sony;J;       0;;ungeprüft;4260469313660;       8,00;;    10,00;    10,00;;;;  1;PSN Code - DIGITAL - AT<BR><BR>PlayStation Plus ist die größte Community für Spieler der <BR> nächsten Generation.<BR><BR>PS4-Online-Multiplayer: Egal, ob du nach Gegnern oder <BR> Mitstreitern suchst, nur mit PlayStation Plus kannst du <BR> PS4-Spiele online genießen.<BR>Monatliche Spiele: Downloade jedes Jahr 24 ausgewählte <BR> PS4-Spiele ohne Zusatzkosten.<BR>Exklusive Rabatte: Profitiere im PlayStation Store von <BR> ganz besonderen Angeboten für Games und Extras.<BR>Online-Speicher: Sichere dir 10 GB Cloud-Speicher für <BR> deine PS4 -Spielstände, 1 GB für PS3 und 1 GB für PS Vita.<BR><BR>Exklusiver Zugriff: Teste ausgewählte Demos und offizielle <BR> Beta-Testversionen vor allen anderen. <BR>;;11.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403738.jpg
403739;PSN Code  20  Euro AT Code wird als PDF Datei geliefert PlayStation Network Einzweckgutschein;PSN Code;PlayStation;Guthaben Karte Online;Sony;J;       0;;ungeprüft;4260469313639;      15,99;;    20,00;    20,00;;;;  1;PSN Code - DIGITAL - AT<BR><BR>PlayStation Plus ist die größte Community für Spieler der <BR> nächsten Generation.<BR><BR>PS4-Online-Multiplayer: Egal, ob du nach Gegnern oder <BR> Mitstreitern suchst, nur mit PlayStation Plus kannst du <BR> PS4-Spiele online genießen.<BR>Monatliche Spiele: Downloade jedes Jahr 24 ausgewählte <BR> PS4-Spiele ohne Zusatzkosten.<BR>Exklusive Rabatte: Profitiere im PlayStation Store von <BR> ganz besonderen Angeboten für Games und Extras.<BR>Online-Speicher: Sichere dir 10 GB Cloud-Speicher für <BR> deine PS4 -Spielstände, 1 GB für PS3 und 1 GB für PS Vita.<BR><BR>Exklusiver Zugriff: Teste ausgewählte Demos und offizielle <BR> Beta-Testversionen vor allen anderen. <BR>;;11.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403739.jpg
403740;PSN Code  35  Euro AT Code wird als PDF Datei geliefert PlayStation Network Einzweckgutschein;PSN Code;PlayStation;Guthaben Karte Online;Sony;J;       0;;ungeprüft;4260469314001;      27,88;;    35,00;    35,00;;;;  1;PSN Code - DIGITAL - AT<BR><BR>PlayStation Plus ist die größte Community für Spieler der <BR> nächsten Generation.<BR><BR>PS4-Online-Multiplayer: Egal, ob du nach Gegnern oder <BR> Mitstreitern suchst, nur mit PlayStation Plus kannst du <BR> PS4-Spiele online genießen.<BR>Monatliche Spiele: Downloade jedes Jahr 24 ausgewählte <BR> PS4-Spiele ohne Zusatzkosten.<BR>Exklusive Rabatte: Profitiere im PlayStation Store von <BR> ganz besonderen Angeboten für Games und Extras.<BR>Online-Speicher: Sichere dir 10 GB Cloud-Speicher für <BR> deine PS4 -Spielstände, 1 GB für PS3 und 1 GB für PS Vita.<BR><BR>Exklusiver Zugriff: Teste ausgewählte Demos und offizielle <BR> Beta-Testversionen vor allen anderen. <BR>;;11.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403740.jpg
403741;PSN Code  50  Euro AT Code wird als PDF Datei geliefert PlayStation Network Einzweckgutschein;PSN Code;PlayStation;Guthaben Karte Online;Sony;J;       0;;ungeprüft;4260469313974;      39,82;;    50,00;    50,00;;;;  1;PSN Code - DIGITAL - AT<BR><BR>PlayStation Plus ist die größte Community für Spieler der <BR> nächsten Generation.<BR><BR>PS4-Online-Multiplayer: Egal, ob du nach Gegnern oder <BR> Mitstreitern suchst, nur mit PlayStation Plus kannst du <BR> PS4-Spiele online genießen.<BR>Monatliche Spiele: Downloade jedes Jahr 24 ausgewählte <BR> PS4-Spiele ohne Zusatzkosten.<BR>Exklusive Rabatte: Profitiere im PlayStation Store von <BR> ganz besonderen Angeboten für Games und Extras.<BR>Online-Speicher: Sichere dir 10 GB Cloud-Speicher für <BR> deine PS4 -Spielstände, 1 GB für PS3 und 1 GB für PS Vita.<BR><BR>Exklusiver Zugriff: Teste ausgewählte Demos und offizielle <BR> Beta-Testversionen vor allen anderen. <BR>;;11.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403741.jpg
403744;PSN Code  10 CHF Code wird als PDF Datei geliefert PlayStation Network Einzweckgutschein;PSN Code;PlayStation;Guthaben Karte Online;Sony;J;       0;;ungeprüft;4260469313677;       9,05;;    10,00;    10,00;;;;  1;Mit PlayStation Store Guthaben-Aufstockung, können Sie <BR> jedes beliebige Spiel oder jeden Zusatzinhalt im <BR> PlayStation Store kaufen.<BR>Kaufe oder leihe Dir Filme in SD oder HD aus dem <BR> PlayStation Store. <BR>;;11.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403744.jpg
403745;PSN Code  20 CHF Code wird als PDF Datei geliefert PlayStation Network Einzweckgutschein;PSN Code;PlayStation;Guthaben Karte Online;Sony;J;       0;;ungeprüft;4260469313646;      18,10;;    20,00;    20,00;;;;  1;Mit PlayStation Store Guthaben-Aufstockung, können Sie <BR> jedes beliebige Spiel oder jeden Zusatzinhalt im <BR> PlayStation Store kaufen.<BR>Kaufe oder leihe Dir Filme in SD oder HD aus dem <BR> PlayStation Store. <BR>;;11.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403745.jpg
403747;PSN Code  35 CHF Code wird als PDF Datei geliefert PlayStation Network Einzweckgutschein;PSN Code;PlayStation;Guthaben Karte Online;Sony;J;       0;;ungeprüft;4260469313615;      31,67;;    35,00;    35,00;;;;  1;Mit PlayStation Store Guthaben-Aufstockung, können Sie <BR> jedes beliebige Spiel oder jeden Zusatzinhalt im <BR> PlayStation Store kaufen.<BR>Kaufe oder leihe Dir Filme in SD oder HD aus dem <BR> PlayStation Store. <BR>;;11.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403747.jpg
403748;PSN Code  50 CHF Code wird als PDF Datei geliefert PlayStation Network Einzweckgutschein;PSN Code;PlayStation;Guthaben Karte Online;Sony;J;       0;;ungeprüft;4260469313981;      45,25;;    50,00;    50,00;;;;  1;Mit PlayStation Store Guthaben-Aufstockung, können Sie <BR> jedes beliebige Spiel oder jeden Zusatzinhalt im <BR> PlayStation Store kaufen.<BR>Kaufe oder leihe Dir Filme in SD oder HD aus dem <BR> PlayStation Store. <BR>;;11.07.2016;Sonderposten;1;https://bilderserver.vitrex.de/403748.jpg
403938;Transport Fever  PC;PC Software;PC;Simulation;Astragon;J;       0;;o.A.;4041417640270;      18,60;A;    29,99;    29,99;;;;  1;Errichten Sie Ihr Transport Imperium...<BR><BR>Transport Fever ist eine Tycoon-Simulation mit <BR> Eisenbahn-Schwerpunkt. Sie beginnen im Jahr 1850 mit dem <BR> Aufbau Ihres Unternehmens. Als Transportmagnat errichten <BR> Sie Bahnhöfe, Flughäfen, Häfen und verdienen Geld, indem <BR> Sie Bereiche verbinden, die Transportdienste benötigen.<BR><BR>Errichten Sie komplexe Netzwerke aus Straße, Schiene, <BR> Wasser und Luft in einer endlosen, 150 Jahre <BR> Transportgeschichte umfassenden Spielerfahrung. Erfüllen <BR> Sie die Bedürfnisse Ihrer Kunden und verfolgen Sie, wie <BR> sich Städte dynamisch entwickeln. Versorgen Sie Industrien <BR> mit Ware, entwickeln Sie komplette Frachtketten und <BR> ermöglichen Sie wirtschaftliches Wachstum. Errichten Sie <BR> ein Transport-Imperium!<BR><BR>Meistern Sie Herausforderungen und lassen Sie sich in den <BR> Kampagnen unterhalten. Zwei Kampagnen mit jeweils zehn <BR> Missionen steigender Schwierigkeit stehen bereit. Die <BR> Missionen der Amerika- und Europa-Kampagnen erzählen den <BR> historischen Hintergrund des 19. und 20. Jahrhunderts und <BR> bieten eine Vielzahl realistischer <BR> Transport-Herausforderungen.<BR><BR>Eine Internetverbindung und kostenloser Steam-Account wird <BR> benötigt. Um dieses Produkt verwenden zu können, müssen <BR> Sie dem Steam Subscriber Agreement (SSA) zustimmen. <BR> Aktivieren Sie dieses Produkt per Internet, indem Sie ein <BR> Steam-Konto beantragen und das SSA akzeptieren. Bitte <BR> informieren Sie sich vor dem Kauf unter <BR> www.steampowered.comagreement über den Inhalt des SSA. <BR> Wenn Sie mit den Bestimmungen des SSA nicht einverstanden <BR> sind, geben Sie dieses Spiel ungeöffnet an Ihren Händler <BR> gemäß seinen Rückgabebestimmungen zurück. <BR>;;08.11.2016;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/403938.jpg
