Art.Nr;Titel;Warengruppe;System;Genre;Label;Nachbestellbar j/n;Bestand;Laufzeit-Gesamt;FSK;EAN;EK-Preis;Bewertung;Empf.VK;Aktions VK;Aktions EK;Darsteller 1;Regisseur;DVD-Anzahl;Beschreibung;Original BestellNr;VÖ-Datum;Lieferant;aktiv;Jpg-Pfad
406367;Lego Worlds  XB-One;XB-ONE Software;XB-ONE;ActionAdventure;Warner Games;J;       0;;6;5051890307293;      20,21;AA;    29,99;    29,99;;;;  1;Lego Worlds<BR>Bauen und spielen ohne Grenzen! Lego Worlds ist ein <BR> digitales Lego Spielerlebnis, in dem alles möglich ist. <BR> Fans jeden Alters können im Videospiel ihre eigene Lego <BR> Welt kreieren, verändern und erkunden  und dabei <BR> aufregende Entdeckungen machen und ihre Kreationen mit <BR> ihren Freunden teilen.<BR><BR><BR>Erschaffen Sie Ihre eigenen Welten<BR>Das von TT Games entwickelte Lego Worlds bietet eine <BR> offene Welt, die komplett aus Lego Steinen besteht. Dort <BR> dürfen Spieler alles bauen, was sie sich vorstellen <BR> können. Die Möglichkeiten sind vielfältig: Entweder setzen <BR> Spieler Stein für Stein, platzieren gewaltige <BR> vorgefertigte Lego Bauwerke oder sie nutzen mächtige <BR> Werkzeuge, mit denen sie die Landschaft färben und formen. <BR> Umgebungen und Schöpfungen erwachen dabei förmlich zum <BR> Leben.<BR>    <BR>Entdecke neue Welten<BR>Rennen, segeln und rasen in - oder auf - einer Vielzahl <BR> von Fahrzeugen und Kreaturen ist in Lego Worlds möglich. <BR> Unter den Fortbewegungsmitteln befinden sich Flugzeuge, <BR> Hubschrauber, Bagger, Pferde und Drachen  um nur einige zu <BR> nennen. Die Erkundungstouren sind nicht nur ein großer <BR> Spaß, sondern bringen mitunter auch tolle Gegenstände ins <BR> Inventar  aufmerksame Spieler entdecken verborgene Schätze.<BR>    <BR>Freies Gameplay lädt zum Erforschen bei<BR>Lego Worlds bietet eine einmalige Interpretation von <BR> Open-World-Gameplay. Jede Welt beinhaltet einzigartige und <BR> unterschiedliche Gebiete, Charaktere und mehr. Beim <BR> Erkunden der Welt sammeln Spieler neue Gegenstände ein  <BR> Dutzende Charaktere, Kreaturen und Fahrzeuge gibt es neben <BR> einer Reihe außergewöhnlicher Gegenstände und aufrüstbarer <BR> Bauwerkzeuge zu entdecken!<BR>    <BR>Steigen Sie zum ultimativen Meister-Bauer auf<BR>Spieler begeben sich auf eine spannende Reise, um ein <BR> Meister-Bauer zu werden. Auf dem Weg dahin helfen sie <BR> anderen Lego Charakteren  sie finden ein Schwert für einen <BR> König, schützen einen Farmer vor einer Zombie-Invasion <BR> oder bauen ein neues Zuhause für einen Höhlenmenschen.<BR><BR>Multiplayer-Features:<BR>Mit der Online-Mehrspielerfunktion lassen sich die Welten <BR> von Freunden erforschen, Herausforderungen gestalten, <BR> Wettkämpfe bestreiten  und sogar individuelle Kreationen <BR> teilen Spieler miteinander!<BR><BR><BR>;;09.03.2017;Warner Game;1;https://bilderserver.vitrex.de/406367.jpg
406410;Skyrim  PC  S.E.   Code in Box inkl 3 DLC  The Elder Scrolls;PC Software;PC;Rollenspiel;Bethesda;J;     598;;16;5055856413684;      13,75;;    19,99;    19,99;;;;  1;<BR><BR>Die Drachen sind nach Tamriel zurückgekehrt! Nur die <BR> Schriftrollen der Altvorderen berichteten von ihrer <BR> Existenz. Die Zukunft der Provinz Himmelsrand und sogar <BR> des ganzen Kaiserreiches hängt am seidenen Faden. Doch die <BR> alten Prophezeiungen künden auch von einem Retter, dem <BR> Drachenblut: ein Held, der mit der Macht der Stimme <BR> geboren wurde  und der Einzige, der sich ihnen <BR> entgegenzustellen vermag. Die Skyrim Special Edition <BR> erweckt den mit mehr als 200 Spiel des <BR> Jahres-Auszeichnungen prämierten epischen <BR> Fantasy-Meilenstein mit verblüffender Detailfülle zu neuem <BR> Leben.<BR><BR>Die Special Edition enthält das Spiel mit allen drei <BR> Erweiterungen Dawnguard, Hearthfire und Dragonborn <BR> und liebevoll überarbeiteten Grafiken und Effekten.<BR><BR>;;25.11.2016;ZeniMax Germany GmbH;1;https://bilderserver.vitrex.de/406410.jpg
406426;PS4  Controller org. Magma Red V2 wireless Dual Shock 4 UN 3481 Li-ion batteries contained in equipment;PS4 Zubehör;PS4;Zubehör;Sony;J;       0;;33;0711719814153;      42,33;;    61,95;    61,95;;;;;Der DualShock 4 Controller bietet einige neue Features, <BR> die völlig neue Wege des Spielens ermöglichen und <BR> wohlüberlegt mit Unterstützung aus der <BR> Entwickler-Community zusammengestellt wurden.<BR><BR>Die Share-Taste erlaubt es Ihnen ganz einfach, Gameplay in <BR> Echtzeit über Streaming-Seiten wie Ustream zu <BR> veröffentlichen. Dort können andere Gamer Spiele <BR> kommentieren oder sogar direkt beitreten und aushelfen. <BR> Daneben k über die Share-Taste Bilder oder Videos zu <BR> Facebook hochladen.<BR><BR>Auf der Vorderseite des DualShock 4 befindet sich eine <BR> LED-Leuchte, die in unterschiedlichen Farben erstrahlen <BR> kann, um die Farbe des Charakters im Spiel abzubilden und <BR> einen Spieler so leicht zu identifizieren. Die Farben <BR> können dem Spieler auch nützliche Informationen liefern, <BR> zum Beispiel wenn der Charakter im Spiel Schaden nimmt.<BR><BR>Der DualShock 4 wurde zusammen mit einem zweiten <BR> Peripherie-Gerät entwickelt, einer Kamera, die die Tiefe <BR> der Umgebung vor ihr wahrnehmen kann und die mithilfe der <BR> LED-Leuchte die Position des Controllers im <BR> dreidimensionalen Raum bestimmen kann.<BR><BR>Die neue Kamera besitzt vier Mikrofone mit der eine <BR> präzise Geräusch-Erkennung und -Ortung möglich ist und <BR> wird den PlayStation Move-Motion-Controller mit einer <BR> grösseren Präzision als je zuvor unterstützen.<BR><BR>Der DualShock 4 bietet auf seiner Vorderseite ein Touchpad <BR> und somit eine neue Input-Methode. Zusätzlich gibt es <BR> einen eingebauten Lautsprecher und einen <BR> Headset-Anschluss, um hochklassige Soundeffekte aus den <BR> Spielen zu übertragen. Der PlayStation 4 wird ein Headset <BR> beiliegen, damit du während des Online-Gamings mit deinen <BR> Freunden chatten und Soundeffekte aus dem Controller hören <BR> kannst.<BR>;;25.11.2016;Sony Interactive Entertainment;1;https://bilderserver.vitrex.de/406426.jpg
406528;Diablo 3  PC   Battlechest Diablo + Addon Reaper of Souls;PC Software;PC;Sammlung;Activ.  Blizzard;J;       0;;16;5030917208140;      28,00;;    34,99;    34,99;;;;  1;Zwei Spiele in einem: Diablo 3 Battlechest enthält Diablo <BR> 3 sowie die Erweiterung Reaper of Souls und bringt euch <BR> das ultimative Diablo 3-Erlebnis nach Hause. Macht <BR> Gebrauch von den vernichtenden Mächten eures heldenhaften <BR> Geburtsrechts: Lasst die Erde erbeben, schleudert euren <BR> Gegnern Feuer und Eis entgegen und ruft Diener aus der <BR> Unterwelt herbei! Features - Die brennenden Höllen warten <BR> auf euch - Die Welt von Sanktuario harrt darauf, dass ihr <BR> sie vor dem Bösen rettet. Besiegt die Obersten Übel und <BR> den Engel des Todes in fünf epischen Akten mit sechs <BR> verschiedenen Charakterklassen. Sobald ihr die Kampagne <BR> abgeschlossen habt, könnt ihr euch in den Abenteuermodus <BR> stürzen und euch dort unendlich vielen Herausforderungen <BR> stellen sowie fantastische Belohnungen erhalten - <BR> Vernichtet unzählige Übel - Legt Legionen von Dämonen in <BR> zufallsgenerierten 3D-Umgebungen das Handwerk. Stellt euch <BR> zahllosen höllischen Feinden, entdeckt Quests an neuen <BR> Orten und erbeutet bei jedem Spiel neue Gegenstände. <BR><BR>Kein Spiel gleicht dem anderen - Durchstreift die dunkle <BR> Welt von Sanktuario - Von den berühmten Türmen Caldeums <BR> bis hin zu den belagerten Mauern der Bastion ist die Welt <BR> der Sterblichen den verderbenden Mächten der Hölle zum <BR> Opfer gefallen. Steht den Verteidigern von Sanktuario bei <BR> und wendet das Schicksal der dämonischen Vernichtung ab - <BR> Häuft sagenhafte Reichtümer an - Sammelt eine <BR> schwindelerregende Vielzahl an Schätzen durch das Besiegen <BR> der Diener Diablos. Außerdem enthält der Modus zwei neue <BR> Spielfunktionen, Kopfgelder und Nephalemportale, die für <BR> ein reizvolles, endlos oft wiederholbares Spielerlebnis <BR> sorgen.<BR>;;07.12.2016;Activision Blizzard;1;https://bilderserver.vitrex.de/406528.jpg
406529;Starcraft 2  PC   Battlechest v2;PC Software;PC;Sammlung;Activ.  Blizzard;J;       0;;12;5030917207792;      27,95;;    39,99;    39,99;;;;;;;29.11.2016;Activision Blizzard;1;https://bilderserver.vitrex.de/406529.jpg
406583;Multi Lenkrad TMX Fore Feedback XB-ONE (auch PC)  Thrustmaster;XB-ONE Zubehör;XB-ONE;Zubehör;THRUSTMASTER;J;       0;;33;3362934402211;     149,00;;   199,99;   199,99;;;;  1;- 900° Force-Feedback-Basis. Gemischtes Riemenscheiben- <BR> und Gangsystem mit Kugellager-Achswelle aus Metall.<BR> - 28 cm Durchmesser des Lenkkranzes, der durch sein <BR> ergonomisches Design perfekt zu allen <BR> Renn-Fahrsimulationen passt (GT, F1, NASCAR, Rallye, <BR> etc.).<BR> - Implementierte Xbox One-zertifizierte Software: <BR> Offiziell implementierte Software: Das Rennlenkrad wird <BR> automatisch von der Xbox One erkannt. Kompatibel in den <BR> Systemmenüs. Kompatibel mit allen Xbox One Rennspielen, <BR> die Rennlenkräder unterstützen.<BR> - Garantierte PC-Kompatibilität (Windows 1087Vista) <BR> dank der Treiber von Thrustmaster, die zum Herunterladen <BR> auf folgender Website zur Verfügung stehen: <BR> http:ts.thrustmaster.com<BR> - Großes, optimiertes Pedalset: Pedale mit breiten <BR> Trittflächen. Der Neigungswinkel jedes Pedals kann <BR> eingestellt werden. Bremspedal mit progressivem <BR> Widerstand. <BR>;;13.10.2016;Sonderposten;1;https://bilderserver.vitrex.de/406583.jpg
406621;Euro Truck Simulator 2  PC ADDON 3 Vive la France;PC Software;PC;Mission CD;Astragon;J;       0;;o.A.;4032222640388;      12,67;A;    19,99;    19,99;;;;  1;;;05.12.2016;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/406621.jpg
406685;XB-One  Controller S org. schwarz wireless (XB-1 S);XB-ONE Zubehör;XB-ONE;Zubehör;Microsoft;J;       0;;33;0889842114591;      42,50;;    59,99;    59,99;;;;  1;Erlebe den Komfort und die verbesserte Haptik des neuen <BR> Xbox Wireless Controllers mit seinem schlanken, <BR> überarbeiteten Design und dem neuen Textured Grip. <BR> Profitiere von der größeren Funkreichweite und den <BR> unzähligen, individuellen Button-Belegungen. Mit Hilfe der <BR> 3,5mm-Klinkenbuchse kannst Du jedes kompatible Headset <BR> verwenden und dank der Bluetooth Technologie kann der neue <BR> Xbox Wireless Controller nun auch mit Windows 10 PCs, <BR> Tablets und Smartphones verwendet werden.<BR><BR>Stylishes Design gepaart mit Bluetooth Technologie<BR>Mit dem überarbeiteten Design liegt der Xbox Wireless <BR> Controller nicht nur hervorragend in der Hand, sondern <BR> schmeichelt auch dem Auge. Die Front ist in stylishem Weiß <BR> gehalten. Durch Bluetooth Technologie ist der Controller <BR> nun auch mit Windows 10 PCs, Tablets und Smartphones <BR> kompatibel. Zudem wurde die Funkreichweite beim neuen Xbox <BR> Wireless Controller im Vergleich zu bisherigen Controllern <BR> verdoppelt. Daneben verfügt der Controller über eine <BR> 3,5mm- Klinkenbuchse, welche dem Anschluss eines <BR> kompatiblen Kopfhörers oder Headsets dient.<BR><BR>Maximaler Spielspaß und Halt<BR>Man sieht und hört die Action nicht nur. Man kann sie auch <BR> fühlen. Möglich machen es die Impuls-Trigger, die das <BR> Feedback direkt an die Fingerspitzen übertragen, was den <BR> Realismus spürbar steigert. Mit Textured Grip, dem <BR> strukturierten Finish des neuen Xbox Wireless Controllers, <BR> hast Du den Controller immer bestens im Griff.<BR><BR>Produktfeatures:<BR>- Stylishes Design gepaart mit Bluetooth Technologie<BR>- Maximaler Spielspaß und Halt<BR>- 3,5mm-Klinkenstecker für Kopfhörer und Headsets<BR>- Bluetooth Technologie für die Verwendung mit Xbox One, <BR> Xbox One S, Windows 10 PC, Tablets und Smartphones<BR>- Für die Verwendung ohne Bluetooth auf Windows 7, 8.1 <BR> oder 10 wird ein USB-Kabel oder ein Xbox Wireless Adapter <BR> benötigt (jeweils separat erhältlich)<BR>- Bis zu doppelter Funkreichweite als bisherige Controller<BR>- Strukturierter Griff für noch besseren Halt<BR>- Farbe: weiß<BR>;;02.08.2016;Sonderposten;1;https://bilderserver.vitrex.de/406685.jpg
406755;PS2 Controller Doubleshock;PS2 Zubehör;PS2;Zubehör;Eaxus;J;       0;;33;4260183015222;       6,50;;    12,99;    12,99;;;;;PlayStation 2 Controller Double Shock 2 von eaxus (Schwarz)<BR><BR>Features:<BR>- Analog EinAus Button<BR>- Analog Stick<BR>- Turbo Button<BR>- Doubleshock<BR>- 8 Funktion- Buttons<BR>- Slow Button<BR>- 4 Analogtasten vorne und 4 analoge Schultertasten (L1, <BR> L2, R1, R2)<BR>- Kompatibilität: PlayStation 2<BR>- Farbe: Schwarz<BR>- Größe: 17 cm x 10 cm x 8 cm<BR>- Gewicht: 0,352 Kg<BR>- Kabellänge: 1,8 Meter<BR>;;16.07.2004;Sonderposten;1;https://bilderserver.vitrex.de/406755.jpg
406775;Industrie Gigant 2 HD Remake  PS-4;PS4 Software;PS4;Simulation;UIG;J;       0;;o.A.;4020636133190;       7,95;B;    14,99;    14,99;     7,95;;;  1;Der Industriegigant 2 erstrahlt in neuer HD-Grafik nun <BR> endlich auch auf Play Station 4! Mache dich Anfang des 20. <BR> Jahrhunderts in tiefgehender Giganten-Manier zum <BR> Industriemogul. Meistere die Vielfalt der <BR> unterschiedlichen Branchen. Je härter du arbeitest, desto <BR> größer wird dein Erfolg sein. Setze zahlreiche Rohstoffe <BR> geschickt und mit Bedacht ein und erzeuge so rentable <BR> Produkte, mit denen du den Grundstein für dein Unternehmen <BR> legen kannst. Du erhältst zusätzliche  Produkte und <BR> Transportmittel entsprechend deren realer Vorbilder.<BR><BR>Erschaffe dein Imperium und werde der größte Industrie <BR> Gigant!<BR><BR>- Full HD Grafik<BR>- Über 150 reale Produkte aus dem 20. Jahrhundert<BR>-  Lebendige wachsende Spielumgebung<BR>- Kampagne mit unterschiedlichen Schwierigkeitsgraden<BR>- Mehr als 50 Fahrzeuge<BR>- Historische Ereignisse<BR>- Tolle Soundeffekte<BR>- Fesselnde Atmosphäre<BR>;;21.12.2016;Sonderposten;1;https://bilderserver.vitrex.de/406775.jpg
406776;Industrie Gigant 2 HD Remake  XB-One;XB-ONE Software;XB-ONE;Simulation;UIG;J;      16;;o.A.;4020636133213;       7,95;B;    39,99;    39,99;     7,95;;;  1;Der Industriegigant 2 erstrahlt in neuer HD-Grafik nun <BR> endlich auch auf Play Station 4! Mache dich Anfang des 20. <BR> Jahrhunderts in tiefgehender Giganten-Manier zum <BR> Industriemogul. Meistere die Vielfalt der <BR> unterschiedlichen Branchen. Je härter du arbeitest, desto <BR> größer wird dein Erfolg sein. Setze zahlreiche Rohstoffe <BR> geschickt und mit Bedacht ein und erzeuge so rentable <BR> Produkte, mit denen du den Grundstein für dein Unternehmen <BR> legen kannst. Du erhältst zusätzliche  Produkte und <BR> Transportmittel entsprechend deren realer Vorbilder.<BR><BR>Erschaffe dein Imperium und werde der größte Industrie <BR> Gigant!<BR><BR>- Full HD Grafik<BR>- Über 150 reale Produkte aus dem 20. Jahrhundert<BR>-  Lebendige wachsende Spielumgebung<BR>- Kampagne mit unterschiedlichen Schwierigkeitsgraden<BR>- Mehr als 50 Fahrzeuge<BR>- Historische Ereignisse<BR>- Tolle Soundeffekte<BR>- Fesselnde Atmosphäre<BR>;;23.12.2016;UIG Entertainment GmbH;1;https://bilderserver.vitrex.de/406776.jpg
406786;Darkness and Flame  PC Feuer des Lebens;PC Software;PC;Wimmelbild;S.A.D.;J;       0;;12;4017404029465;       5,46;B;     9,99;     9,99;;;;  1;Rette eine Welt vor der drohenden Zerstörung<BR><BR>Ein seltsamer Fund verändert das Leben eines jungen <BR> Mädchens für immer. Aus einem Ei schlüpft ein Feuervogel, <BR> der mit ihr verschmilzt und ihr seltsame Kräfte schenkt. <BR> Plötzlich steckt sie mittendrin in einem Kampf, in dem es <BR> ums nackte Überleben geht.<BR><BR>Soldaten bringen ihren Vater um und haben es auch auf <BR> Alice abgesehen. Gezwungen Hof und Heim zu verlassen, <BR> sucht sie ihren einzigen lebenden Verwandten auf - einen <BR> Onkel, den sie noch nie gesehen hat. Gemeinsam machen sie <BR> sich auf die Reise, begegnen exotischen Menschen und <BR> gefährlichen Gegnern.<BR><BR>Wird es ihnen gelingen, dem Verfall, der Alles zu <BR> vernichten droht, Einhalt zu gebieten, bevor es zu spät <BR> ist?<BR><BR>Features:<BR>- 6 spannende Kapitel<BR>- Erkunde über 50 grossartige Szenen<BR>- Löse mehr als 20 Mini-Spiele & Rätsel<BR>- Suche in abwechslungsreichen Wimmelbildszenen<BR>- Integrierte Lösungshilfe<BR>- Von den Machern von Haus der 1000 Türen<BR>- Nur in dieser Sammleredition:<BR>- Ein weiteres spannendes Bonus-Kapitel mit 4 Mini-Spielen<BR>- Finde Sammel- und Chamäleonobjekte und erspiele <BR> Auszeichnungen<BR>- Weitere Extras wie Wallpaper, Konzeptzeichnungen uvm<BR>;;20.01.2017;S.A.D. GmbH;1;https://bilderserver.vitrex.de/406786.jpg
406789;Vengeance  PC  Lost Love;PC Software;PC;Wimmelbild;S.A.D.;J;       0;;o.A.;4017404029106;       5,46;B;     9,99;     9,99;;;;  1;Entdecke die Wahrheit, die hinter deiner <BR> Familiengeschichte steckt!<BR><BR>Amanda und James beschliessen kurz vor ihrer Hochzeit ihre <BR> Heimat zu besuchen, doch kaum angekommen, beginnt auch <BR> schon der Alptraum!<BR><BR>Eine finstere Sagengestalt, die der einsame Bergmann <BR> genannt wird, ist plötzlich zum Leben erwacht und fängt <BR> an, Jagd auf das Paar zu machen! Schnell wird Amanda <BR> erkennen müssen, dass ihre Familiengeschichte enger mit <BR> der alten Sage in Verbindung steht, als ihr lieb ist!<BR><BR>Features:<BR>- Erlebe einen fesselnden Wimmelbild-Thriller<BR>- Spannende Geschichte mit unvorhergesehenen Wendungen<BR>- Schaurige Atmosphäre<BR>- Viele einzigartige Minispiele<BR>;;20.01.2017;S.A.D. GmbH;1;https://bilderserver.vitrex.de/406789.jpg
406790;12 Heldentaten des Herkules 3  PC BUDGET Frauenpower  YELLOW VALLEY;PC Software;PC;Geschicklichkeit;S.A.D.;J;       0;;o.A.;4017404029113;       2,99;;     4,99;     4,99;;;;  1;Als Herkules und sein Hund Zerberus in einen Kampf mit dem <BR> Meeresungeheuer Scylla verwickelt wird, hat er nur einen <BR> Augenblick nicht aufgepasst. Scylla hat die beiden <BR> gefangen und die tiefsten Abgründe des Meeres entführt! <BR> Herkules Frau, Megara, erfährt es und macht sich sofort <BR> auf den Weg um ihn zu retten. Damit sie diese gefährliche <BR> Reise nicht allein antreten muss helfen ihr ihre Freunde <BR> Medusa und Pegasus. <BR><BR>Megara ist sehr gerissen und hat den Plan das Monster zu <BR> überlisten und so Herkules und Zerberus zu befreien, damit <BR> sie es vernichten können. Wird ihr Plan aufgehen? Oder <BR> wird das Ungeheuer auch Megara etwas antun? Begleite <BR> Megara und ihre Freunde auf diese atemberaubende Reise und <BR> hilf ihr ihren geliebten Mann und Helden zu befreien!<BR><BR>;;20.01.2017;S.A.D. GmbH;1;https://bilderserver.vitrex.de/406790.jpg
406791;Rettungsteam 4  PC  BUDGET YELLOW VALLEY;PC Software;PC;Simulation;S.A.D.;J;       0;;12;4017404029472;       2,99;B;     4,99;     4,99;;;;  1;Tritt dem Rettungsteam bei!<BR><BR>Mutter Natur ist den mutigen Männern und Frauen des <BR> Rettungsteams in diesem aufregenden <BR> Zeit-Management-Abenteuer nicht gewachsen! Nutze dein <BR> Organisationstalent, um schnell Hindernisse zu beseitigen, <BR> Rohstoffe zu sammeln und die anstehenden Aufgaben zu <BR> bewerkstelligen. Rette Menschen vor Naturkatastrophen, <BR> errichte Häuser und Brücken neu und verhindere, dass <BR> Chemieabfälle Böden und Gewässer verschmutzen.<BR>Dir stehen dabei Flugzeuge, Züge und andere tolle <BR> Fahrzeuge zur Verfügung. Aber das Beste ist: Du kannst <BR> entweder schnell vorgehen, um Sterne zu erspielen, oder <BR> ganz entspannt in deiner eigenen Geschwindigkeit spielen. <BR> Wie immer du dich entscheidest, es gibt tonnenweise <BR> Auszeichnungen zu verdienen. Tritt dem Rettungsteam bei <BR> und werde zu dem Helden, den die Welt braucht!<BR>Features:<BR><BR>- Über 60 herausfordende Level<BR>- 5 gefährliche Umgebungen<BR>- 4 Rettungsfahrzeuge<BR>- Bekämpfe 8 Naturkatastrophen<BR>;;20.01.2017;S.A.D. GmbH;1;https://bilderserver.vitrex.de/406791.jpg
406792;Colonial Conquest  PC;PC Software;PC;Strategie;S.A.D.;J;       0;;12;4017404029489;       5,72;B;     9,99;     9,99;;;;  1;Führe einen mächtigen Staat an, entwickle seine <BR> Wirtschaft, erobere neue Gebiete und schlussendlich die <BR> Welt!<BR><BR>Colonial Conquest ist ein Simulationsspiel, indem es darum <BR> geht die Welt zu erobern. Im Victorianischen Zeitalter, <BR> zwischen den späten 1800ern und den frühen 1900ern, ist es <BR> notwendig die Kriegsführung und die Eroberung anderer <BR> Länder genau zu planen.<BR>Der Spieler kann sich zwischen 6 grossen Mächten der Zeit <BR> entscheiden: Grossbritannien, Deutschland, Frankreich, <BR> USA, Japan oder Russland.<BR><BR>Features:<BR>- Wähle zwischen 6 Nationen: Grossbritannien, Deutschland, <BR> Frankreich, USA, Japan oder Russland stehen zur Auswahl<BR>- 3 Szenarien: Standard, 1880 Race for the Colonies <BR> und 1914 The Brink of War - je nach Wahl startet man <BR> ohne oder mit jenen Kolonien, die zur eingestellten Zeit <BR> der jeweiligen Nation gehörten.<BR>-  2 Schwierigkeitsgrade: Wähle zwischen Einfach und <BR> Schwer und lege die Zielsetzung fest (Anzahl von <BR> erreichten Spielpunkten bis zur Weltherrschaft)<BR>-  Umfassende Statistiken: Erhalte Statistiken zu Boden <BR> und Militäreinheiten sowie zusammenfassende <BR> Rundenergebnisse<BR><BR><BR>;;24.03.2017;S.A.D. GmbH;1;https://bilderserver.vitrex.de/406792.jpg
